view,group_kind,group_label,regime,seed,risk_condition,bucket,metric,n,mean,sd,ci95_lo,ci95_hi
by_tyre_age,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,49,lap_time_fuel_adj_s,8,102.76681871471158,1.5834837629609713,101.66642920241478,103.65530330409129
by_tyre_age,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,50,lap_time_fuel_adj_s,8,103.02135266231062,1.1590444915430143,102.25852013081575,103.71548254004509
by_tyre_age,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,51,lap_time_fuel_adj_s,7,102.26766194850678,1.0010073178048935,101.62456286364295,103.01497530903812
by_tyre_age_medium_only,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,0,lap_time_fuel_adj_s,298,92.54945870654062,1.1647994181994756,92.4123332056888,92.6819054337369
by_tyre_age_medium_only,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,1,lap_time_fuel_adj_s,285,92.54090540515713,1.3506631427189084,92.37250898598533,92.69445400503487
by_tyre_age_medium_only,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,2,lap_time_fuel_adj_s,270,92.63918757530399,1.3641848232136808,92.47924209973601,92.80500225398931
by_tyre_age_medium_only,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,3,lap_time_fuel_adj_s,260,93.08071993473602,1.2807159048763601,92.91641529346725,93.23767980531711
by_tyre_age_medium_only,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,4,lap_time_fuel_adj_s,227,93.11508565389833,1.2517869882021133,92.94865229144476,93.26970125682165
by_tyre_age_medium_only,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,5,lap_time_fuel_adj_s,221,93.37242404036061,1.3021750858764833,93.2044051661281,93.54142944632771
by_tyre_age_medium_only,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,6,lap_time_fuel_adj_s,206,93.40724801101167,1.2320700118480286,93.2427882113976,93.57766179989412
by_tyre_age_medium_only,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,7,lap_time_fuel_adj_s,191,93.71482617476778,1.2009056368598126,93.54886308628403,93.88810840920668
by_tyre_age_medium_only,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,8,lap_time_fuel_adj_s,182,94.15722617346954,1.179206228972076,93.98296044832763,94.33069003048699
by_tyre_age_medium_only,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,9,lap_time_fuel_adj_s,163,94.14021079095907,1.2986464624213399,93.94677519023453,94.33426907256062
by_tyre_age_medium_only,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,10,lap_time_fuel_adj_s,134,94.34178354983624,1.278035726365862,94.12549201172035,94.56971633105299
by_tyre_age_medium_only,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,11,lap_time_fuel_adj_s,99,94.54273408297793,1.1406327596313894,94.32494123166424,94.76383548600941
by_tyre_age_medium_only,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,12,lap_time_fuel_adj_s,80,94.68213366334221,1.2644540737222039,94.41464913399261,94.94186380688204
by_tyre_age_medium_only,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,13,lap_time_fuel_adj_s,76,95.20391714660121,1.1986560288333583,94.9229746751991,95.47656632038269
by_tyre_age_medium_only,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,14,lap_time_fuel_adj_s,75,94.97782912391982,1.252558439297593,94.69161879201546,95.28407835586147
by_tyre_age_medium_only,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,15,lap_time_fuel_adj_s,73,95.33831879697559,1.230630074287818,95.06673639709362,95.61814574776626
by_tyre_age_medium_only,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,16,lap_time_fuel_adj_s,70,95.56966721420052,1.2155737867085064,95.30344428550539,95.84638081561027
by_tyre_age_medium_only,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,17,lap_time_fuel_adj_s,69,95.85141948238643,1.2544820459082873,95.57305235728055,96.13783577919787
by_tyre_age_medium_only,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,18,lap_time_fuel_adj_s,67,96.31386205998791,1.1709902714836022,96.04187693518108,96.59242211125407
by_tyre_age_medium_only,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,19,lap_time_fuel_adj_s,64,96.3810428828302,1.1478812113583934,96.10833160862948,96.6684412889293
by_tyre_age_medium_only,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,20,lap_time_fuel_adj_s,63,96.52863159717066,1.116363149609861,96.26904962548119,96.78596383585203
by_tyre_age_medium_only,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,21,lap_time_fuel_adj_s,61,96.89523967736275,1.3322838944980535,96.55740700009947,97.23181173039772
by_tyre_age_medium_only,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,22,lap_time_fuel_adj_s,61,96.94875492509159,1.2720678389278512,96.63706744666264,97.27572463375715
by_tyre_age_medium_only,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,23,lap_time_fuel_adj_s,59,97.36939652932274,1.1907835293391122,97.07716435380414,97.66720782713078
by_tyre_age_medium_only,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,24,lap_time_fuel_adj_s,54,97.46211988289555,1.301173631345109,97.13049441758527,97.79786878762829
by_tyre_age_medium_only,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,25,lap_time_fuel_adj_s,50,97.64132876630782,1.127888104062911,97.34680113798366,97.94658248459824
by_tyre_age_medium_only,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,26,lap_time_fuel_adj_s,47,98.06311028936479,1.1559370577691568,97.72597078291564,98.37257297273511
by_tyre_age_medium_only,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,27,lap_time_fuel_adj_s,45,98.40892321382594,1.107031246984786,98.0856922907777,98.7222876783733
by_tyre_age_medium_only,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,28,lap_time_fuel_adj_s,43,98.57621805725319,1.25508098722246,98.19992633669376,98.93198205597088
by_tyre_age_medium_only,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,29,lap_time_fuel_adj_s,42,99.26292827894784,1.1777352399674055,98.91157889625757,99.61406156656021
by_tyre_age_medium_only,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,30,lap_time_fuel_adj_s,40,98.82487184542268,1.312254974141879,98.43300140638947,99.23122290066868
by_tyre_age_medium_only,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,31,lap_time_fuel_adj_s,37,99.0152204646862,1.0465553902037104,98.66973274910582,99.34562150699779
by_tyre_age_medium_only,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,32,lap_time_fuel_adj_s,32,99.46883752589153,1.0709119299600753,99.09886590823422,99.85604774881119
by_tyre_age_medium_only,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,33,lap_time_fuel_adj_s,32,99.39740531527374,1.0124131554492746,99.05771026993621,99.72621734604562
by_tyre_age_medium_only,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,34,lap_time_fuel_adj_s,30,99.2637653772665,1.4503364402072245,98.73052495130304,99.76170848894847
by_tyre_age_medium_only,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,35,lap_time_fuel_adj_s,29,100.02753897722906,1.2269035346268171,99.58315908142157,100.46605647174178
by_tyre_age_medium_only,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,36,lap_time_fuel_adj_s,24,99.95488268742214,1.053850512726116,99.5540639063619,100.354073222815
by_tyre_age_medium_only,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,37,lap_time_fuel_adj_s,23,100.26554189856253,1.1386577089846004,99.79886893102245,100.71188897090299
by_tyre_age_medium_only,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,38,lap_time_fuel_adj_s,23,100.42108046256968,1.2430379775817884,99.9543931100039,100.89524054881277
by_tyre_age_medium_only,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,39,lap_time_fuel_adj_s,22,100.04263534567113,1.283960575045557,99.52791597582866,100.57952991234548
by_tyre_age_medium_only,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,40,lap_time_fuel_adj_s,18,100.9190511358552,1.2629947393299148,100.3283346154145,101.48075931959642
by_tyre_age_medium_only,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,41,lap_time_fuel_adj_s,17,101.07490787611395,1.0954454934321147,100.5980655198955,101.58974473973592
by_tyre_age_medium_only,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,42,lap_time_fuel_adj_s,17,101.30141211965963,1.393468388152955,100.637171679075,101.92659634815743
by_tyre_age_medium_only,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,43,lap_time_fuel_adj_s,16,101.35382475954626,1.041359559545887,100.8257326785905,101.82330911509149
by_tyre_age_medium_only,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,44,lap_time_fuel_adj_s,13,101.99349644103494,1.029444580305174,101.46351426908836,102.49360449079508
by_tyre_age_medium_only,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,45,lap_time_fuel_adj_s,12,102.11423070788447,1.2353287271599347,101.42208419936121,102.75137214202374
by_tyre_age_medium_only,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,46,lap_time_fuel_adj_s,12,102.69011523800835,1.2483377560485758,101.99872622945992,103.37671431597282
by_tyre_age_medium_only,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,47,lap_time_fuel_adj_s,11,102.14429260495903,1.411833234552707,101.35656990490502,102.98418928872195
by_tyre_age_medium_only,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,48,lap_time_fuel_adj_s,9,101.99350650345572,1.1339272103911333,101.39120669808793,102.7363165785177
by_tyre_age_medium_only,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,49,lap_time_fuel_adj_s,8,102.76681871471158,1.5834837629609713,101.61838890221598,103.6809068038203
by_tyre_age_medium_only,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,50,lap_time_fuel_adj_s,8,103.02135266231062,1.1590444915430143,102.22301667112387,103.73227767492128
by_tyre_age_medium_only,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,51,lap_time_fuel_adj_s,7,102.26766194850678,1.0010073178048935,101.6223510851634,103.00822070123465
race_outcome_conditional_finishers,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,finishers_all,race_time_s,22,5056.0364231732865,271.23898112575034,4949.691651008319,5164.835015856486
race_outcome_conditional_finishers,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,finishers_all,segment_sum_time_s,22,4960.581877718743,129.6252260421039,4909.353989740111,5016.8728966372455
race_outcome_conditional_finishers,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,finishers_zero_pit,race_time_s,7,5442.148578724358,7.479536584836322,5437.543937493481,5447.5602667999665
race_outcome_conditional_finishers,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,finishers_with_pit,race_time_s,15,4875.850750582787,31.69643509277463,4860.463114202148,4890.86322949858
all_episode_progress,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,all_episodes,completed_laps,300,24.54,14.852059753777112,22.89666666666667,26.206666666666667
attrition,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,all_episodes,crash_rate,300,0.9266666666666666,0.26111842459139595,0.8966666666666666,0.9533333333333334
attrition,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,all_episodes,catastrophic_rate,300,0.11666666666666667,0.3215590505108515,0.08333333333333333,0.15333333333333332
attrition,learned_regime_pooled,ppo_gamma0.999_rulebook_seeds012,rulebook,pooled,,all_episodes,finish_rate,300,0.07333333333333333,0.26111842459139595,0.04666666666666667,0.10341666666666621
matched_window_laps5_15_zeropit,learned_regime_pooled,ppo_gamma0.999_safe_seeds012,safe,pooled,,laps5-15,lap_time_s,2213,97.01276043697627,1.3650530147324031,96.95742621719538,97.07115626472412
matched_window_laps5_15_zeropit,learned_regime_pooled,ppo_gamma0.999_safe_seeds012,safe,pooled,,laps5-15,lap_time_fuel_adj_s,2213,94.93652386288609,1.432740950363691,94.87758510023427,94.99308328205886
matched_window_laps5_15_zeropit,learned_regime_pooled,ppo_gamma0.999_safe_seeds012,safe,pooled,,laps5-15,tyre_age_entry,2213,8.814279258924536,3.1716041183100367,8.689516493447808,8.952553095345685
matched_window_laps5_15_zeropit,learned_regime_pooled,ppo_gamma0.999_safe_seeds012,safe,pooled,,laps5-15,mean_risk_in_lap,2213,-0.5578817516769806,0.22297301179724774,-0.5669260663094927,-0.5490450744805786
matched_window_laps5_15_zeropit,learned_regime_pooled,ppo_gamma0.999_safe_seeds012,safe,pooled,,laps5-15,is_medium_compound,2213,1.0,0.0,1.0,1.0
matched_window_laps5_15_nonpitlaps,learned_regime_pooled,ppo_gamma0.999_safe_seeds012,safe,pooled,,laps5-15,lap_time_s,2708,96.98979039104815,1.3721701815843093,96.93956646362406,97.03882457974201
by_lap_number,learned_regime_pooled,ppo_gamma0.999_safe_seeds012,safe,pooled,,1,lap_time_s,300,95.64185343623741,1.1631050608831168,95.51393106330703,95.77949277301958
by_lap_number,learned_regime_pooled,ppo_gamma0.999_safe_seeds012,safe,pooled,,2,lap_time_s,289,95.67502690182967,1.3352079667556827,95.51841398520637,95.82922538987296
by_lap_number,learned_regime_pooled,ppo_gamma0.999_safe_seeds012,safe,pooled,,3,lap_time_s,284,95.7341894573665,1.3121904624148453,95.5819970246745,95.88735185894262
by_lap_number,learned_regime_pooled,ppo_gamma0.999_safe_seeds012,safe,pooled,,4,lap_time_s,279,96.08448184523574,1.2133070593304205,95.93790753384849,96.2199524560756
by_lap_number,learned_regime_pooled,ppo_gamma0.999_safe_seeds012,safe,pooled,,5,lap_time_s,267,96.12877676833887,1.3177971336664693,95.96510936870997,96.28706597671318
by_lap_number,learned_regime_pooled,ppo_gamma0.999_safe_seeds012,safe,pooled,,6,lap_time_s,266,96.23227590853872,1.264713153909661,96.08478723474839,96.39190139658876
by_lap_number,learned_regime_pooled,ppo_gamma0.999_safe_seeds012,safe,pooled,,7,lap_time_s,254,96.4539083735777,1.1600018081564945,96.31188120342512,96.59851628568876
by_lap_number,learned_regime_pooled,ppo_gamma0.999_safe_seeds012,safe,pooled,,8,lap_time_s,251,96.57231145990812,1.1887865982723627,96.43151191677993,96.71335355169585
by_lap_number,learned_regime_pooled,ppo_gamma0.999_safe_seeds012,safe,pooled,,9,lap_time_s,251,97.15321287238064,1.2015702788152325,97.00361881441039,97.30245616464028
by_lap_number,learned_regime_pooled,ppo_gamma0.999_safe_seeds012,safe,pooled,,10,lap_time_s,245,96.98544439063132,1.3101644833768713,96.82383950523561,97.15621936234695
by_lap_number,learned_regime_pooled,ppo_gamma0.999_safe_seeds012,safe,pooled,,11,lap_time_s,239,97.1336222625106,1.212932179555475,96.98152985557364,97.28361391077064
by_lap_number,learned_regime_pooled,ppo_gamma0.999_safe_seeds012,safe,pooled,,12,lap_time_s,237,97.31456670399436,1.1531569918032336,97.16601837191772,97.46340620850634
by_lap_number,learned_regime_pooled,ppo_gamma0.999_safe_seeds012,safe,pooled,,13,lap_time_s,234,97.61276035843564,1.350773437725812,97.4340816312897,97.79122576962216
by_lap_number,learned_regime_pooled,ppo_gamma0.999_safe_seeds012,safe,pooled,,14,lap_time_s,232,97.78386950172548,1.1711608985335522,97.63359521752515,97.9422936924265
by_lap_number,learned_regime_pooled,ppo_gamma0.999_safe_seeds012,safe,pooled,,15,lap_time_s,232,97.8130116477663,1.369693638236571,97.63515759583333,97.9898821544893
by_lap_number,learned_regime_pooled,ppo_gamma0.999_safe_seeds012,safe,pooled,,16,lap_time_s,228,97.77858831081808,1.2311738805235168,97.62286816856846,97.93624613520183
by_lap_number,learned_regime_pooled,ppo_gamma0.999_safe_seeds012,safe,pooled,,17,lap_time_s,222,98.15115414248362,1.2121166919149196,97.99210005885111,98.31488168891634
by_lap_number,learned_regime_pooled,ppo_gamma0.999_safe_seeds012,safe,pooled,,18,lap_time_s,216,98.30827807265375,1.1629198129425045,98.15681430684174,98.45957509830748
by_lap_number,learned_regime_pooled,ppo_gamma0.999_safe_seeds012,safe,pooled,,19,lap_time_s,213,98.35260614846506,1.274801329931966,98.17947731480871,98.52542623942524
by_lap_number,learned_regime_pooled,ppo_gamma0.999_safe_seeds012,safe,pooled,,20,lap_time_s,205,98.5824776405937,1.215951533163594,98.41600548520888,98.74876635153832
by_lap_number,learned_regime_pooled,ppo_gamma0.999_safe_seeds012,safe,pooled,,21,lap_time_s,201,98.53267304191104,1.2617950235880862,98.36223325441802,98.70000504746223
by_lap_number,learned_regime_pooled,ppo_gamma0.999_safe_seeds012,safe,pooled,,22,lap_time_s,195,98.94293621168634,1.1997949763948834,98.7753139089493,99.11059548702896
by_lap_number,learned_regime_pooled,ppo_gamma0.999_safe_seeds012,safe,pooled,,23,lap_time_s,190,98.74171144487941,1.3738745130665722,98.54602342192557,98.93599802533193
by_lap_number,learned_regime_pooled,ppo_gamma0.999_safe_seeds012,safe,pooled,,24,lap_time_s,188,98.8740359683834,1.2277751094307539,98.70338731569868,99.04772698104956
by_lap_number,learned_regime_pooled,ppo_gamma0.999_safe_seeds012,safe,pooled,,25,lap_time_s,175,99.10269824789617,1.2338273172232632,98.9207152721119,99.27874812672596
by_lap_number,learned_regime_pooled,ppo_gamma0.999_safe_seeds012,safe,pooled,,26,lap_time_s,167,99.07428025620942,1.3320020522149847,98.88203895622338,99.26982247459888
by_lap_number,learned_regime_pooled,ppo_gamma0.999_safe_seeds012,safe,pooled,,27,lap_time_s,137,99.64767449066116,1.422786656851625,99.40509118596479,99.87414643315844
by_lap_number,learned_regime_pooled,ppo_gamma0.999_safe_seeds012,safe,pooled,,28,lap_time_s,125,98.77605233577788,2.2576228532462954,98.3822718773098,99.17141982389643
by_lap_number,learned_regime_pooled,ppo_gamma0.999_safe_seeds012,safe,pooled,,29,lap_time_s,128,98.42076019014782,2.820104793004443,97.93967291776374,98.89783589378621
by_lap_number,learned_regime_pooled,ppo_gamma0.999_safe_seeds012,safe,pooled,,30,lap_time_s,119,98.34031258957461,2.7976756508103033,97.82795841550906,98.83155513503299
by_lap_number,learned_regime_pooled,ppo_gamma0.999_safe_seeds012,safe,pooled,,31,lap_time_s,123,97.80764615744106,2.934436631838483,97.28640911918501,98.29812370916504
by_lap_number,learned_regime_pooled,ppo_gamma0.999_safe_seeds012,safe,pooled,,32,lap_time_s,118,98.02386044276453,2.8490909845758376,97.4977326875402,98.497956427548
by_lap_number,learned_regime_pooled,ppo_gamma0.999_safe_seeds012,safe,pooled,,33,lap_time_s,113,97.99936485607688,2.8659109033166645,97.47450807739467,98.53722687180498
by_lap_number,learned_regime_pooled,ppo_gamma0.999_safe_seeds012,safe,pooled,,34,lap_time_s,109,98.01170726074238,2.767956940919478,97.50970387411107,98.52541779396972
by_lap_number,learned_regime_pooled,ppo_gamma0.999_safe_seeds012,safe,pooled,,35,lap_time_s,106,97.92410076121136,2.8415734916951823,97.37794321215323,98.43886381206045
